band_name,study_city_label,claimed_formation_place,origin_review_status,origin_alignment,origin_evidence_url,origin_confidence,spotify_id,spotify_name_prior,spotify_expected_name,musicbrainz_id,wikidata_id,catalogue_source,selection_source,notes,uk_population_rank,fua_code,official_fua_name,population_year,population,territorial_definition,source_dataset_url,catalogue_review_ready,band,city,spotify_name,monthly_listeners,followers,world_rank,stats_extracted_at_utc,source,source_access
King,Coventry,Coventry,reviewed,manual_review,https://en.wikipedia.org/wiki/King_%28new_wave_band%29,,3ckiHuEKcXHXV0QOkCdCki,King,King,e6b770d2-4fb6-4416-8722-471717fdd41d,,top-20 city candidate review,manual identity and origin review,Explicit Love and Pride-era band identity.,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,King,Coventry,King,148192,12711,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Colourfield,Coventry,Coventry,reviewed,exact,https://www.wikidata.org/wiki/Q7726877,high,06Rbwc8jaQ1d5fDPZiasE0,,The Colourfield,,Q7726877,top-20 city candidate review,Wikidata and MusicBrainz,,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Colourfield,Coventry,The Colourfield,55168,28746,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Enemy,Coventry,Coventry,reviewed,exact,https://musicbrainz.org/artist/b9a03afb-649f-4cf2-8c01-efa07710bc7c,high,01ZP85CNi7Y9t1e0one46k,The Enemy,The Enemy,b9a03afb-649f-4cf2-8c01-efa07710bc7c,,top-20 city candidate review,editorial candidate,Explicit Spotify identifier required because the name is ambiguous.,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Enemy,Coventry,The Enemy,278925,157157,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Primitives,Coventry,Coventry,reviewed,exact,https://musicbrainz.org/artist/9a407ae8-afbb-4a3a-abb1-1fab4b3c26af,high,4FPmAi3p4T3p0AsthfqHMA,The Primitives,The Primitives,9a407ae8-afbb-4a3a-abb1-1fab4b3c26af,,top-20 city candidate review,editorial candidate,,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Primitives,Coventry,The Primitives,263905,48870,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Selecter,Coventry,Coventry,reviewed,exact,https://www.wikidata.org/wiki/Q1546385,high,3wRksusBxJ6npu0PryYheF,,The Selecter,,Q1546385,top-20 city candidate review,Wikidata and MusicBrainz,,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Selecter,Coventry,The Selecter,147657,144513,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Specials,Coventry,Coventry,reviewed,exact,https://www.wikidata.org/wiki/Q19057,high,6xnvNmSzmeOE1bLKnYXKW3,,The Specials,,Q19057,top-20 city candidate review,Wikidata and MusicBrainz,,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Specials,Coventry,The Specials,1432373,741585,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Artful Dodger,Southampton,Southampton,reviewed,exact,https://musicbrainz.org/artist/1cfbc7d1-299c-46e6-ba4c-1facb84ba435,high,4L8MIM7AXmq6jb0tRix4JT,Artful Dodger,Artful Dodger,1cfbc7d1-299c-46e6-ba4c-1facb84ba435,,top-20 city candidate review,editorial candidate,Explicit Spotify identifier required because the name is ambiguous.,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Artful Dodger,Southampton,Artful Dodger,435076,73816,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Band of Skulls,Southampton,Southampton,reviewed,exact,https://www.wikidata.org/wiki/Q2413479,high,4ddt8PPvmWrI9mJQy1VrIG,,Band of Skulls,,Q2413479,top-20 city candidate review,Wikidata and MusicBrainz,,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Band of Skulls,Southampton,Band Of Skulls,446823,272436,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Bury Tomorrow,Southampton,Southampton,reviewed,exact,https://www.wikidata.org/wiki/Q1017202,high,6BD4lgmnh4vy6kkCaZRDWt,,Bury Tomorrow,,Q1017202,top-20 city candidate review,Wikidata and MusicBrainz,,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Bury Tomorrow,Southampton,Bury Tomorrow,497979,357588,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Creeper,Southampton,Southampton,reviewed,exact,https://www.wikidata.org/wiki/Q23023097,high,0nV7SiEIVtPLTSJ6NwWDGj,,Creeper,,Q23023097,top-20 city candidate review,Wikidata and MusicBrainz,,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Creeper,Southampton,Creeper,98969,102884,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Dead!,Southampton,Southampton,reviewed,manual_review,https://www.allmusic.com/artist/dead%21-mn0003455848,,2uQCQ4BmANn12eOlOfkwqF,DEAD!,Dead!,6246262c-7bf2-4d18-82ac-6faf2ffe0412,,top-20 city candidate review,manual identity and origin review,Formed by members who met in Southampton.,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Dead!,Southampton,Dead!,5248,16239,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Delays,Southampton,Southampton,reviewed,exact,https://musicbrainz.org/artist/f86d80f3-3d2e-4450-9b0c-638152e93df3,high,0NAPmlw3oOKJ3BD7qcjLdQ,Delays,Delays,f86d80f3-3d2e-4450-9b0c-638152e93df3,,top-20 city candidate review,editorial candidate,Explicit Spotify identifier required because the name is ambiguous.,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Delays,Southampton,Delays,35030,28295,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Desolated,Southampton,Southampton,reviewed,manual_review,https://musicbrainz.org/artist/d742a140-8510-46e7-9a10-f3127abc2a8f,,4aJzQA930qk1ZLTxZDllh6,Desolated,Desolated,d742a140-8510-46e7-9a10-f3127abc2a8f,,top-20 city candidate review,manual identity and origin review,MusicBrainz formation evidence retained with explicit Spotify identity.,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Desolated,Southampton,Desolated,46676,43163,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Our Hollow Our Home,Southampton,Southampton,reviewed,exact,https://musicbrainz.org/artist/03210c24-e652-40e3-bdec-16888faf2b9d,high,6zrSK4adBQJaCJuhGNKJEl,"Our Hollow, Our Home",Our Hollow Our Home,03210c24-e652-40e3-bdec-16888faf2b9d,,top-20 city candidate review,editorial candidate,,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Our Hollow Our Home,Southampton,"Our Hollow, Our Home",69616,89705,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Power Quest,Southampton,Southampton,reviewed,exact,https://www.wikidata.org/wiki/Q683228,high,0m9MRvdIdPp3cR1JkaEVip,,Power Quest,,Q683228,top-20 city candidate review,Wikidata and MusicBrainz,,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Power Quest,Southampton,Power Quest,19293,42488,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Lounge Kittens,Southampton,Southampton,reviewed,manual_review,https://www.theloungekittens.co.uk/about,,1UWCNPK34Wf98Vtcluaxby,,The Lounge Kittens,,,top-20 city candidate review,manual replacement,The original candidate formed in London from members with mixed south-coast links.,16,UK520F,Southampton,2024,713674,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Lounge Kittens,Southampton,The Lounge Kittens,1416,4861,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Black Tongue,Hull,Kingston upon Hull,reviewed,exact,https://www.wikidata.org/wiki/Q19689005,high,5vTCEZ15eybRnoqUAra4Ys,,Black Tongue,,Q19689005,top-20 city candidate review,Wikidata and MusicBrainz,,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Black Tongue,Hull,Black Tongue,50504,96043,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Everything but the Girl,Hull,Kingston upon Hull,reviewed,exact,https://www.wikidata.org/wiki/Q313779,high,13ccXrK7AmXb4TddMkE7jy,,Everything but the Girl,,Q313779,top-20 city candidate review,Wikidata and MusicBrainz,,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Everything but the Girl,Hull,Everything But The Girl,5607393,480010,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Kingmaker,Hull,Kingston upon Hull,reviewed,exact,https://www.wikidata.org/wiki/Q6412791,high,11AkBmwCjqWISY2MRhlhhM,,Kingmaker,,Q6412791,top-20 city candidate review,Wikidata and MusicBrainz,,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Kingmaker,Hull,Kingmaker,7610,9420,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Red Guitars,Hull,Kingston upon Hull,reviewed,manual_review,https://musicbrainz.org/artist/9be15d7e-1a45-4706-a339-fc48f2a9cb6d,,5Y4NtpzJGvNTitaOEAPQOm,Red Guitars,Red Guitars,9be15d7e-1a45-4706-a339-fc48f2a9cb6d,,top-20 city candidate review,manual identity and origin review,MusicBrainz formation evidence retained with explicit Spotify identity.,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Red Guitars,Hull,Red Guitars,931,1275,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Scarlet,Hull,Kingston upon Hull,reviewed,exact,https://musicbrainz.org/artist/2ed49b25-b9ce-4bcd-ad4b-459756f6c45d,high,17slL8goxemQvfDtqeEavh,Scarlet,Scarlet,2ed49b25-b9ce-4bcd-ad4b-459756f6c45d,,top-20 city candidate review,editorial candidate,Explicit Spotify identifier required because the name is ambiguous.,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Scarlet,Hull,Scarlet,75896,4152,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Beautiful South,Hull,Kingston upon Hull,reviewed,exact,https://www.wikidata.org/wiki/Q1757677,high,4fomCZiFUMX73KJ0YQ0V90,,The Beautiful South,,Q1757677,top-20 city candidate review,Wikidata and MusicBrainz,,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Beautiful South,Hull,The Beautiful South,1074612,498337,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Housemartins,Hull,Kingston upon Hull,reviewed,exact,https://musicbrainz.org/artist/e7516564-6f1e-4adc-a245-e481d56c2d9b,high,77D38RDgCtlYNLpayStftL,The Housemartins,The Housemartins,e7516564-6f1e-4adc-a245-e481d56c2d9b,,top-20 city candidate review,editorial candidate,,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Housemartins,Hull,The Housemartins,1008292,292230,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Paddingtons,Hull,Kingston upon Hull,reviewed,exact,https://musicbrainz.org/artist/160d505d-0930-47e5-9093-b7efd64c8b8d,high,15dpP4ak7Z35TvysdicaUr,The Paddingtons,The Paddingtons,160d505d-0930-47e5-9093-b7efd64c8b8d,,top-20 city candidate review,editorial candidate,,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Paddingtons,Hull,The Paddingtons,4603,14736,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Watersons,Hull,Kingston upon Hull,reviewed,manual_review,https://mainlynorfolk.info/watersons/biography/,,59w4wGMXlt4HULBSTVxRAY,The Watersons,The Watersons,37a0f1c5-a2e2-449c-8d28-e0287aabb5ea,,top-20 city candidate review,manual identity and origin review,Hull folk group.,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Watersons,Hull,The Watersons,15620,12852,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Throbbing Gristle,Hull,Kingston upon Hull,reviewed,exact,https://www.wikidata.org/wiki/Q1165655,high,1UYhxPY1oqFUg1HfF8nV3k,,Throbbing Gristle,,Q1165655,top-20 city candidate review,Wikidata and MusicBrainz,,17,UK026F,Kingston upon Hull,2024,631285,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Throbbing Gristle,Hull,Throbbing Gristle,56065,131943,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Foals,Oxford,Oxford,reviewed,exact,https://www.wikidata.org/wiki/Q728958,high,6FQqZYVfTNQ1pCqfkwVFEa,,Foals,,Q728958,top-20 city candidate review,Wikidata and MusicBrainz,,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Foals,Oxford,Foals,4201622,1504353,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Glass Animals,Oxford,Oxford,reviewed,exact,https://www.wikidata.org/wiki/Q16839267,high,4yvcSjfu4PC0CYQyLy4wSq,,Glass Animals,,Q16839267,top-20 city candidate review,Wikidata and MusicBrainz,,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Glass Animals,Oxford,Glass Animals,27093208,4804844,271,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Hurricane #1,Oxford,Oxford,reviewed,exact,https://www.wikidata.org/wiki/Q477403,high,6vMDsKUbY5Rs1oG27dAUIi,,Hurricane #1,,Q477403,top-20 city candidate review,Wikidata and MusicBrainz,,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Hurricane #1,Oxford,Hurricane #1,14083,10060,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Radiohead,Oxford,Abingdon-on-Thames,reviewed,exact,https://www.wikidata.org/wiki/Q44190,high,4Z8W4fKeB5YxbusRsdQVPb,,Radiohead,,Q44190,top-20 city candidate review,Wikidata and MusicBrainz,Abingdon is included in the Oxford Functional Urban Area.,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Radiohead,Oxford,Radiohead,43168156,16613975,100,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Ride,Oxford,Oxford,reviewed,exact,https://www.wikidata.org/wiki/Q4371,high,0WPY9nnBy01s5QOt4o4oQX,,Ride,,Q4371,top-20 city candidate review,Wikidata and MusicBrainz,,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Ride,Oxford,Ride,296215,272871,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Stornoway,Oxford,Oxford,reviewed,exact,https://www.wikidata.org/wiki/Q956521,high,1UzKSuyOqKgUupcNNEtnF1,,Stornoway,,Q956521,top-20 city candidate review,Wikidata and MusicBrainz,,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Stornoway,Oxford,Stornoway,67498,54281,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Supergrass,Oxford,Wheatley,reviewed,exact,https://www.wikidata.org/wiki/Q1120684,high,0sHeX8oQ6o7xic3wMf4NBU,,Supergrass,,Q1120684,top-20 city candidate review,Wikidata and MusicBrainz,Wheatley is included in the Oxford Functional Urban Area.,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Supergrass,Oxford,Supergrass,4645328,719253,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Swervedriver,Oxford,Oxford,reviewed,exact,https://www.wikidata.org/wiki/Q924292,high,0Sd7X8SxWV0AyDLbvd4uEu,,Swervedriver,,Q924292,top-20 city candidate review,Wikidata and MusicBrainz,,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Swervedriver,Oxford,Swervedriver,54373,81061,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
TTNG,Oxford,Oxford,reviewed,manual_review,https://musicbrainz.org/artist/544559db-c6c4-45d6-8435-d224e4f696e9,,5TUa95aB5Vu2CzwCnZd6t0,TTNG,TTNG,544559db-c6c4-45d6-8435-d224e4f696e9,,top-20 city candidate review,manual identity and origin review,Spotify uses the former name This Town Needs Guns.,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,TTNG,Oxford,TTNG,88106,131854,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Candyskins,Oxford,Oxford,reviewed,manual_review,https://open.spotify.com/artist/4o0ptlsLWeQDDMutHwPA20,,4o0ptlsLWeQDDMutHwPA20,The Candyskins,The Candyskins,e22f62ae-c3b7-419e-b9c0-9958f0f97854,,top-20 city candidate review,manual identity review,Spotify biography identifies the Oxford band.,18,UK560F,Oxford,2024,606748,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Candyskins,Oxford,The Candyskins,1966,2467,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Benefits,Middlesbrough,Teesside,reviewed,manual_review,https://www.benefitstheband.com/copy-of-home,,5nrO8X72nFeyu3sqYIkskQ,Benefits,Benefits,e80c1c9f-fbc7-410a-9c51-b0362eeca38b,,top-20 city candidate review,manual identity and origin review,Official biography describes the group as Teesside agitators.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Benefits,Middlesbrough,Benefits,2329,8150,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Cape Cub,Middlesbrough,Middlesbrough,reviewed,manual_review,https://open.spotify.com/artist/4xbJS00sHh5wBd5nYgsk8z,,4xbJS00sHh5wBd5nYgsk8z,,Cape Cub,,,top-20 city candidate review,manual identity and origin review,North-east act retained from the Middlesbrough editorial review.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Cape Cub,Middlesbrough,Cape Cub,41082,14099,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Cattle & Cane,Middlesbrough,Middlesbrough,reviewed,manual_review,https://www.allmusic.com/artist/cattle-cane-mn0003092536,,6a1PrMzNmhNE8HrO8burHc,,Cattle & Cane,,,top-20 city candidate review,manual identity and origin review,AllMusic gives Middlesbrough as formation place.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Cattle & Cane,Middlesbrough,Cattle & Cane,66558,10989,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
